X..	X.logFC.	X.logCPM.	X.LR.	X.PValue.	X.FDR.	Mouse	Human	Drosophila	Aplysia clifornica	Saccoglossus kowalevskii	Cluster
PladumEVm028204	-1.21995101214046	2.10444684892015	22.3450684961222	2.27797262400249e-06	0.000197005162153523	sp|Q66K08|CILP1_MOUSE Cartilage intermediate layer protein 1 OS=Mus musculus OX=10090 GN=Cilp PE=1 SV=1	NP_694953.2 cartilage intermediate layer protein 2 precursor [Homo sapiens]	.	XP_035826998.1 hemocytin isoform X2 [Aplysia californica]	XP_002739564.2 PREDICTED: uncharacterized protein LOC100368908 [Saccoglossus kowalevskii]	3
PladumEVm046205	1.72504367705759	1.29489245960263	22.3209393963043	2.30677513234056e-06	0.000198513340760706	sp|Q8K396|MND1_MOUSE Meiotic nuclear division protein 1 homolog OS=Mus musculus OX=10090 GN=Mnd1 PE=1 SV=1	NP_115493.1 meiotic nuclear division protein 1 homolog isoform 1 [Homo sapiens]	.	XP_012946210.1 meiotic nuclear division protein 1 homolog [Aplysia californica]	XP_006818066.1 PREDICTED: meiotic nuclear division protein 1 homolog [Saccoglossus kowalevskii]	1
PladumEVm008735	-1.19120939373714	2.57608118914847	22.2801784235746	2.3562631580425e-06	0.00020227390289643	sp|Q80SX5|OTOP2_MOUSE Proton channel OTOP2 OS=Mus musculus OX=10090 GN=Otop2 PE=2 SV=1	.	gi|19920636|ref|NP_608758.1| CG3332, isoform A [Drosophila melanogaster]	XP_012937048.1 proton channel OtopLc [Aplysia californica]	XP_006819755.1 PREDICTED: otopetrin-2-like [Saccoglossus kowalevskii]	0
PladumEVm031358	2.33290451407698	-0.20402700229613	22.2704981745317	2.36817164687542e-06	0.000202797914632795	.	.	.	XP_012943779.1 uncharacterized protein LOC106013216 [Aplysia californica]	XP_006822105.1 PREDICTED: RNA-directed DNA polymerase from mobile element jockey-like, partial [Saccoglossus kowalevskii]	9
PladumEVm084253	-1.02977581413724	4.7468614519407	22.2369165071992	2.40995329583145e-06	0.000205871291450013	.	.	.	.	.	0
PladumEVm132442	-8.48088006132836	-0.449671824382679	22.200190408425	2.45649433545768e-06	0.000208825926001353	.	.	.	.	.	0
PladumEVm101891	2.55398188194645	-0.693688788173063	22.1380661247631	2.53728315373199e-06	0.000214649239971531	.	.	.	.	.	0
PladumEVm054743	-1.31529269236994	5.05943536779784	21.9713462561811	2.76751537399641e-06	0.000233560917033963	tr|A0A140LJJ2|A0A140LJJ2_MOUSE Predicted gene 13420 OS=Mus musculus OX=10090 GN=Gm13420 PE=3 SV=1	NP_001352595.1 proline rich transmembrane protein 1B [Homo sapiens]	.	XP_012941469.1 proline-rich transmembrane protein 1 [Aplysia californica]	XP_006818007.1 PREDICTED: formin-like protein 14-like [Saccoglossus kowalevskii]	11
PladumEVm043542	-1.16511687012257	3.98929424542918	21.96106028451	2.78238766865961e-06	0.000233896011027194	.	.	.	NP_001191589.1 achatin-like neuropeptide precursor [Aplysia californica]	XP_002732147.1 PREDICTED: uncharacterized protein LOC100371907 [Saccoglossus kowalevskii]	8
PladumEVm029011	1.69030784406482	0.223088931982128	21.9593455217796	2.78487479857216e-06	0.000233896011027194	tr|A0A338P7G0|A0A338P7G0_MOUSE RIKEN cDNA 2610318N02 gene (Fragment) OS=Mus musculus OX=10090 GN=2610318N02Rik PE=4 SV=1	.	.	.	.	0
PladumEVm042319	-1.52703068357211	0.864522986016811	21.8749305427961	2.91011016393343e-06	0.000243828151121511	sp|P0DP27|CALM2_MOUSE Calmodulin-2 OS=Mus musculus OX=10090 GN=Calm2 PE=1 SV=1	NP_001292553.1 calmodulin-2 isoform 1 [Homo sapiens]	gi|17647231|ref|NP_523710.1| calmodulin, isoform A [Drosophila melanogaster]	NP_001191509.1 calmodulin [Aplysia californica]	NP_001171813.1 calmodulin [Saccoglossus kowalevskii]	7
PladumEVm037373	-2.88879201015304	0.153315292720287	21.8471579628897	2.95253588436127e-06	0.000246791031731336	tr|Q9ER05|Q9ER05_MOUSE Chymopasin OS=Mus musculus OX=10090 GN=Ctrl PE=1 SV=1	NP_001898.1 chymotrypsin-like protease CTRL-1 precursor [Homo sapiens]	gi|24658993|ref|NP_648017.1| uncharacterized protein Dmel_CG10472 [Drosophila melanogaster]	XP_012940618.1 fibrinolytic enzyme, isozyme C-like [Aplysia californica]	XP_002738002.1 PREDICTED: ovochymase-1-like [Saccoglossus kowalevskii]	0
PladumEVm018760	1.65279141328319	0.863545931951183	21.8413402965172	2.9615013336062e-06	0.000246949630298012	.	.	.	.	XP_006811308.1 PREDICTED: uncharacterized protein LOC102808431 [Saccoglossus kowalevskii]	2
PladumEVm079446	-2.68972477915647	2.51239631516068	21.7809295256846	3.05622874526823e-06	0.000253637948054458	.	.	.	.	.	3
PladumEVm006817	-1.0189034258592	2.57424566849641	21.7680603752943	3.07679784187084e-06	0.000254739904732525	.	.	.	.	.	7
PladumEVm098292	-2.22121208829944	2.29206530275292	21.747947564795	3.10922319995722e-06	0.000256815955988901	.	.	.	.	.	3
PladumEVm059700	1.61038869095899	0.35507955128612	21.7221960780534	3.15124012354897e-06	0.000259672591218579	sp|Q8BZB2|COAC_MOUSE Phosphopantothenoylcysteine decarboxylase OS=Mus musculus OX=10090 GN=Ppcdc PE=1 SV=1	NP_068595.3 phosphopantothenoylcysteine decarboxylase isoform a [Homo sapiens]	gi|24657262|ref|NP_726105.1| phosphopantothenoylcysteine decarboxylase, isoform A [Drosophila melanogaster]	XP_035826931.1 uncharacterized protein LOC101860265 [Aplysia californica]	XP_002732751.1 PREDICTED: phosphopantothenoylcysteine decarboxylase-like [Saccoglossus kowalevskii]	0
PladumEVm007739	-1.45525028586679	4.00119899469787	21.7031463425676	3.18268845034703e-06	0.000261646945333353	.	.	.	XP_035825749.1 G-protein coupled receptor Mth2 [Aplysia californica]	XP_006821924.1 PREDICTED: uncharacterized protein LOC102805739 [Saccoglossus kowalevskii]	7
PladumEVm101689	-1.62196671936659	0.915702534390372	21.6970440638885	3.19282886389092e-06	0.00026186443116311	.	.	.	.	.	0
PladumEVm051015	-2.74184737115945	-0.140089149991749	21.6894853277518	3.20543449231263e-06	0.000262282612943585	.	.	.	.	.	0
PladumEVm009688	1.13947281556297	2.1307149406941	21.6547031161465	3.26408710542476e-06	0.00026583668852316	sp|Q9D0N7|CAF1B_MOUSE Chromatin assembly factor 1 subunit B OS=Mus musculus OX=10090 GN=Chaf1b PE=1 SV=1	XP_016883967.1 chromatin assembly factor 1 subunit B isoform X1 [Homo sapiens]	gi|24652458|ref|NP_610589.2| chromatin assembly factor 1, p105 subunit [Drosophila melanogaster]	XP_005109746.1 chromatin assembly factor 1 subunit B [Aplysia californica]	XP_006811867.1 PREDICTED: chromatin assembly factor 1 subunit B-like [Saccoglossus kowalevskii]	1
PladumEVm033956	-2.37500715014556	0.161716237887758	21.5907945160047	3.37467662622998e-06	0.000273568043257191	sp|Q61847|MEP1B_MOUSE Meprin A subunit beta OS=Mus musculus OX=10090 GN=Mep1b PE=1 SV=2	NP_005916.2 meprin A subunit beta isoform 1 precursor [Homo sapiens]	gi|20129545|ref|NP_609758.1| uncharacterized protein Dmel_CG15253 [Drosophila melanogaster]	XP_012940944.1 low choriolytic enzyme [Aplysia californica]	XP_006815158.1 PREDICTED: uncharacterized protein LOC102810010 [Saccoglossus kowalevskii]	0
PladumEVm038476	4.50694732843187	0.634008722320091	21.576232666378	3.40039634190287e-06	0.000275014925439223	.	.	.	.	.	4
PladumEVm114572	-2.04241614721701	1.00237287869015	21.5597447308795	3.42975550252786e-06	0.000276269886252056	.	.	.	.	.	6
PladumEVm031319	1.78547331761765	0.540293580783109	21.5354295935934	3.47351691261613e-06	0.000278991281402058	tr|F6RP29|F6RP29_MOUSE Ribonuclease OS=Mus musculus OX=10090 GN=Rnaseh2a PE=1 SV=2	NP_006388.2 ribonuclease H2 subunit A [Homo sapiens]	gi|24580635|ref|NP_608521.1| uncharacterized protein Dmel_CG13690 [Drosophila melanogaster]	XP_005092202.1 ribonuclease H2 subunit A isoform X2 [Aplysia californica]	XP_002734939.1 PREDICTED: ribonuclease H2 subunit A-like [Saccoglossus kowalevskii]	0
PladumEVm034442	-1.01276076200383	2.06879033016591	21.4700614572806	3.59396186419317e-06	0.000286035156202836	.	.	gi|28573761|ref|NP_611167.2| CG8910 [Drosophila melanogaster]	XP_035829701.1 probable serine/threonine-protein kinase DDB_G0282963 [Aplysia californica]	XP_006824104.1 PREDICTED: uncharacterized protein LOC100374953 [Saccoglossus kowalevskii]	0
PladumEVm008471	-1.4024196187846	4.88207637548775	21.4579466843634	3.61674017104903e-06	0.000287193829173369	sp|Q9QUR6|PPCE_MOUSE Prolyl endopeptidase OS=Mus musculus OX=10090 GN=Prep PE=1 SV=1	NP_002717.3 prolyl endopeptidase [Homo sapiens]	gi|24583414|ref|NP_609397.2| CG5355 [Drosophila melanogaster]	XP_005095067.2 prolyl endopeptidase [Aplysia californica]	XP_002733861.1 PREDICTED: prolyl endopeptidase-like [Saccoglossus kowalevskii]	9
PladumEVm082924	-1.61931120440168	0.670325572432809	21.4130329537404	3.70245876801181e-06	0.000293333802484273	.	.	.	.	.	6
PladumEVm093763	-1.27069293222386	1.22400277689885	21.3789994369394	3.76876743774631e-06	0.000297239199791012	.	.	.	XP_035828925.1 LOW QUALITY PROTEIN: uncharacterized protein LOC101858449 [Aplysia californica]	XP_006820186.1 PREDICTED: uncharacterized protein LOC102808349 [Saccoglossus kowalevskii]	6
PladumEVm071439	2.23314140262226	0.391830695160946	21.3529799719722	3.82026475148488e-06	0.000300622139982275	sp|P11404|FABPH_MOUSE Fatty acid-binding protein, heart OS=Mus musculus OX=10090 GN=Fabp3 PE=1 SV=5	XP_011539309.1 fatty acid-binding protein, heart isoform X1 [Homo sapiens]	.	XP_005100668.2 fatty acid-binding protein, heart [Aplysia californica]	XP_006822144.1 PREDICTED: fatty acid-binding protein, epidermal-like [Saccoglossus kowalevskii]	0
PladumEVm058701	4.50433895937851	-0.597518744113237	21.3437016657756	3.83879852380346e-06	0.000301401756456559	.	.	.	XP_012945841.1 anhydro-N-acetylmuramic acid kinase [Aplysia californica]	.	0
PladumEVm015274	1.38099379566084	2.64865241010681	21.2614251592937	4.00714762671345e-06	0.000311364493999712	.	.	.	.	.	8
PladumEVm011564	1.01251095672532	2.09639975067585	21.2599431162407	4.01024706774294e-06	0.000311364493999712	sp|Q49B93|SC5AC_MOUSE Sodium-coupled monocarboxylate transporter 2 OS=Mus musculus OX=10090 GN=Slc5a12 PE=1 SV=1	NP_666018.3 sodium-coupled monocarboxylate transporter 1 [Homo sapiens]	gi|21356827|ref|NP_650753.1| CG7720, isoform B [Drosophila melanogaster]	XP_035826901.1 sodium-coupled monocarboxylate transporter 1 [Aplysia californica]	XP_006820586.1 PREDICTED: sodium-coupled monocarboxylate transporter 2-like [Saccoglossus kowalevskii]	0
PladumEVm019147	-1.07317371745636	3.32291536741694	21.2114177418895	4.11306957304248e-06	0.000318639773420246	.	.	.	XP_005094465.1 uncharacterized protein LOC101857239 [Aplysia californica]	.	9
PladumEVm030612	2.33112644069404	1.15700577162919	21.1867249368745	4.16640370850352e-06	0.00032205747604293	.	.	.	.	.	0
PladumEVm044456	-1.29654546312429	3.36582708337934	21.1790297187338	4.18316607969521e-06	0.000322639381144527	sp|Q08024|PEBB_MOUSE Core-binding factor subunit beta OS=Mus musculus OX=10090 GN=Cbfb PE=1 SV=1	NP_001746.1 core-binding factor subunit beta isoform 2 [Homo sapiens]	gi|28574268|ref|NP_477065.3| Big brother, isoform A [Drosophila melanogaster]	XP_005092145.2 protein big brother [Aplysia californica]	NP_001161519.1 core binding factor beta subunit [Saccoglossus kowalevskii]	6
PladumEVm041807	-2.50917519519968	0.684813721737561	21.1722677710504	4.19795137616967e-06	0.000323066570775313	sp|Q3V188|ENDOU_MOUSE Poly(U)-specific endoribonuclease OS=Mus musculus OX=10090 GN=Endou PE=2 SV=1	NP_001165911.1 poly(U)-specific endoribonuclease isoform 3 precursor [Homo sapiens]	gi|21357911|ref|NP_650508.1| CG3303 [Drosophila melanogaster]	XP_012940779.1 poly(U)-specific endoribonuclease [Aplysia californica]	XP_002740967.1 PREDICTED: poly(U)-specific endoribonuclease-like [Saccoglossus kowalevskii]	0
PladumEVm050685	1.30123722753471	2.97293756023338	21.1584202625954	4.22839342912688e-06	0.000324694149495086	.	.	.	.	.	2
PladumEVm014198	1.88590559804455	-0.130335642611906	21.1171370601691	4.32047059580506e-06	0.000330312739927425	sp|P41245|MMP9_MOUSE Matrix metalloproteinase-9 OS=Mus musculus OX=10090 GN=Mmp9 PE=1 SV=2	NP_071425.3 epididymal sperm-binding protein 1 precursor [Homo sapiens]	.	.	.	1
PladumEVm095137	7.71735852837186	-0.1994345127695	21.1092684420826	4.33824757879757e-06	0.000330947668462027	.	.	.	.	.	9
PladumEVm020903	1.63786987108536	0.400089984226187	21.0835993879284	4.39675167468046e-06	0.00033395240600361	tr|E0CY69|E0CY69_MOUSE Transcription factor 19-like protein (Fragment) OS=Mus musculus OX=10090 GN=Tcf19 PE=1 SV=8	NP_009040.2 transcription factor 19 [Homo sapiens]	gi|17647589|ref|NP_523486.1| little imaginal discs, isoform A [Drosophila melanogaster]	XP_012944231.1 uncharacterized protein LOC101860531 [Aplysia californica]	XP_006820457.1 PREDICTED: transcription factor 19-like [Saccoglossus kowalevskii]	0
PladumEVm058286	-1.07914022288667	2.7572775555385	21.0523816719759	4.46897017644367e-06	0.000337968287867457	.	.	.	.	XP_006814016.1 PREDICTED: coiled-coil domain-containing protein 8-like [Saccoglossus kowalevskii]	2
PladumEVm047647	-2.48951931238406	0.977124560591482	20.9988517887276	4.59558705764393e-06	0.000346793123557281	sp|Q61955|KLK8_MOUSE Kallikrein-8 OS=Mus musculus OX=10090 GN=Klk8 PE=1 SV=1	NP_001898.1 chymotrypsin-like protease CTRL-1 precursor [Homo sapiens]	gi|24658940|ref|NP_523944.1| yippee interacting protein 7 [Drosophila melanogaster]	XP_012942409.1 fibrinolytic enzyme, isozyme C [Aplysia californica]	XP_002736847.1 PREDICTED: chymotrypsinogen A-like [Saccoglossus kowalevskii]	0
PladumEVm023980	-1.22987757313711	5.5106799383777	20.9613300974353	4.6864793266287e-06	0.000352889873260949	sp|P60710|ACTB_MOUSE Actin, cytoplasmic 1 OS=Mus musculus OX=10090 GN=Actb PE=1 SV=1	NP_001092.1 actin, cytoplasmic 1 [Homo sapiens]	gi|17530805|ref|NP_511052.1| actin 5C, isoform B [Drosophila melanogaster]	XP_012944352.1 actin, cytoplasmic [Aplysia californica]	XP_006821146.1 PREDICTED: actin 2 isoform X2 [Saccoglossus kowalevskii]	2
PladumEVm014854	-1.75500159069339	5.36100688126405	20.9068774936174	4.82160362035015e-06	0.000362283890089062	sp|Q9JHI0|MMP19_MOUSE Matrix metalloproteinase-19 OS=Mus musculus OX=10090 GN=Mmp19 PE=2 SV=1	NP_002420.1 matrix metalloproteinase-19 isoform 1 preproprotein [Homo sapiens]	gi|320544350|ref|NP_001189003.1| matrix metalloproteinase 1, isoform I [Drosophila melanogaster]	XP_012936807.1 matrix metalloproteinase-24 [Aplysia californica]	XP_002738587.1 PREDICTED: matrix metalloproteinase-19-like [Saccoglossus kowalevskii]	6
PladumEVm041460	-1.76905616698167	1.61241591700098	20.8976416502691	4.8449071891335e-06	0.000363253674423037	.	.	.	XP_012934888.1 uncharacterized protein LOC101857548 [Aplysia californica]	XP_002732744.1 PREDICTED: ependymin-related protein 1-like [Saccoglossus kowalevskii]	1
PladumEVm069131	-2.22989990519615	4.1762625702581	20.8554296438917	4.95286240183958e-06	0.000370552589845553	.	.	gi|19920772|ref|NP_608957.1| obstructor-E, isoform A [Drosophila melanogaster]	XP_012936665.1 chondroitin proteoglycan 2 [Aplysia californica]	.	6
PladumEVm032028	-1.25862598937275	0.706888902161587	20.805000960239	5.08500100925915e-06	0.000378010319707459	.	.	.	.	.	6
PladumEVm002562	-1.01115561499952	2.78633412914367	20.8002525709786	5.09762406201026e-06	0.000378144133975746	.	.	.	.	.	8
PladumEVm028681	1.2581623989546	2.02336938497237	20.7574631631957	5.21280297808413e-06	0.000385868905193393	.	.	.	XP_035825213.1 uncharacterized protein LOC118477561 [Aplysia californica]	XP_006821952.1 PREDICTED: uncharacterized protein LOC102809424 [Saccoglossus kowalevskii]	8
PladumEVm028812	-1.14667790352065	3.16020691928652	20.7283148873169	5.29275536522182e-06	0.00039076098930643	.	.	.	XP_035824733.1 transmembrane protein 47 [Aplysia californica]	.	8
PladumEVm032752	-1.7141075471055	2.62949375909625	20.7099380384388	5.34379363330051e-06	0.000393066959481866	.	.	.	XP_012936699.1 uncharacterized protein LOC106011464 [Aplysia californica]	.	7
PladumEVm058098	-1.44074289731387	4.37226449739072	20.668955504446	5.459401273745e-06	0.00039988683669471	.	.	.	.	.	0
PladumEVm078427	-1.941261736556	0.140473296381877	20.6599211060812	5.48522221940183e-06	0.000400642004403507	.	.	.	.	.	0
PladumEVm109618	-1.53002451170019	1.41012397196467	20.6444500967857	5.5297244495595e-06	0.000402506338631582	.	.	.	.	.	6
PladumEVm053608	-1.37372011584979	4.43631300913472	20.6173101973084	5.60866940771901e-06	0.000406558714598121	sp|P62965|RABP1_MOUSE Cellular retinoic acid-binding protein 1 OS=Mus musculus OX=10090 GN=Crabp1 PE=1 SV=2	NP_004369.1 cellular retinoic acid-binding protein 1 [Homo sapiens]	gi|78706754|ref|NP_001027180.1| fatty acid bindin protein, isoform B [Drosophila melanogaster]	XP_012942507.1 sodium/calcium exchanger regulatory protein 1 [Aplysia californica]	XP_006822144.1 PREDICTED: fatty acid-binding protein, epidermal-like [Saccoglossus kowalevskii]	3
PladumEVm064228	-1.28005826796074	6.2882494211446	20.5955796179364	5.67269440022539e-06	0.000408765064654519	.	.	.	.	.	1
PladumEVm012328	1.08346830663116	2.10559973112366	20.5939564295019	5.67750615528867e-06	0.000408765064654519	tr|F6QFE2|F6QFE2_MOUSE Protein downstream neighbor of Son (Fragment) OS=Mus musculus OX=10090 GN=Donson PE=1 SV=1	NP_060083.1 protein downstream neighbor of Son [Homo sapiens]	gi|24644212|ref|NP_649531.1| humpty dumpty, isoform A [Drosophila melanogaster]	XP_005104254.1 protein downstream neighbor of Son [Aplysia californica]	XP_002731283.2 PREDICTED: protein downstream neighbor of Son-like [Saccoglossus kowalevskii]	0
PladumEVm033646	-1.03316900438893	2.68206947069948	20.5911266134585	5.68590461724995e-06	0.000408765064654519	.	.	.	.	.	2
PladumEVm001234	-1.08453864313386	2.25062064734245	20.4981688368365	5.96883269467456e-06	0.00042734640475253	sp|P70312|HYAS2_MOUSE Hyaluronan synthase 2 OS=Mus musculus OX=10090 GN=Has2 PE=1 SV=4	XP_011521363.1 hyaluronan synthase 3 isoform X1 [Homo sapiens]	gi|24644218|ref|NP_524233.1| krotzkopf verkehrt, isoform A [Drosophila melanogaster]	XP_012941255.1 chitin synthase chs-2 [Aplysia californica]	.	8
PladumEVm107145	2.55198067791183	1.60406653276488	20.4902070176027	5.99371272896809e-06	0.000428250161630707	sp|P16460|ASSY_MOUSE Argininosuccinate synthase OS=Mus musculus OX=10090 GN=Ass1 PE=1 SV=1	XP_005272257.1 argininosuccinate synthase isoform X3 [Homo sapiens]	gi|21358151|ref|NP_649674.1| CG1315, isoform A [Drosophila melanogaster]	.	XP_002740001.1 PREDICTED: argininosuccinate synthase-like [Saccoglossus kowalevskii]	0
PladumEVm118513	1.20544805282713	2.31896793357877	20.4655237704693	6.07150941360104e-06	0.00043292340286083	.	.	.	.	.	1
PladumEVm043826	1.18958031275046	3.86798287758763	20.4243085343765	6.20367748368833e-06	0.000441446614261887	sp|Q30D77|COOA1_MOUSE Collagen alpha-1(XXIV) chain OS=Mus musculus OX=10090 GN=Col24a1 PE=2 SV=2	XP_011527753.1 collagen alpha-2(VI) chain isoform X1 [Homo sapiens]	.	.	XP_006812872.1 PREDICTED: collagen alpha-1(XI) chain-like [Saccoglossus kowalevskii]	1
PladumEVm107180	1.43869698008028	4.09282067539321	20.3389893662878	6.48652644198095e-06	0.00045970131309609	.	.	.	.	.	1
PladumEVm084102	-1.31468862936846	2.82362356051978	20.3259544551704	6.53086522024631e-06	0.000461906680020619	.	.	.	.	.	9
PladumEVm011939	-1.18622819160312	1.27372493855979	20.3215679179284	6.54585451756164e-06	0.000462031537351689	tr|A0A0N4SVG2|A0A0N4SVG2_MOUSE Synaptotagmin XVII OS=Mus musculus OX=10090 GN=Syt17 PE=1 SV=1	XP_024306065.1 synaptotagmin-17 isoform X4 [Homo sapiens]	gi|442625570|ref|NP_995619.2| synaptotagmin 1, isoform E [Drosophila melanogaster]	NP_001191565.1 synaptotagmin-1 isoform 2 [Aplysia californica]	XP_002733974.1 PREDICTED: synaptotagmin-15-like, partial [Saccoglossus kowalevskii]	0
PladumEVm040041	-2.36034223735849	6.79148629993115	20.2576671165979	6.76816779642516e-06	0.000476760110159876	tr|D3Z4S7|D3Z4S7_MOUSE Adhesion G protein-coupled receptor L3 OS=Mus musculus OX=10090 GN=Adgrl3 PE=1 SV=1	XP_016863427.1 adhesion G protein-coupled receptor L3 isoform X11 [Homo sapiens]	gi|442622917|ref|NP_001260808.1| Calcium-independent receptor for alpha-latrotoxin, isoform J [Drosophila melanogaster]	XP_012941365.1 uncharacterized protein LOC106012572 [Aplysia californica]	XP_002740902.1 PREDICTED: L-rhamnose-binding lectin CSL3-like [Saccoglossus kowalevskii]	3
PladumEVm025665	-1.90881708345861	0.937344797002706	20.2376314752687	6.83942140073279e-06	0.000479844466506431	sp|P49681|NPBW1_MOUSE Neuropeptides B/W receptor type 1 OS=Mus musculus OX=10090 GN=Npbwr1 PE=3 SV=2	NP_005276.2 neuropeptides B/W receptor type 1 [Homo sapiens]	gi|161082698|ref|NP_001027122.2| CNMamide receptor [Drosophila melanogaster]	XP_005093128.1 probable G-protein coupled receptor 139 [Aplysia californica]	XP_002740034.1 PREDICTED: somatostatin receptor type 1-like [Saccoglossus kowalevskii]	0
PladumEVm031171	2.99566819248116	-0.598231060243898	20.2209850987511	6.89919400368458e-06	0.000483068014618708	.	.	gi|20128933|ref|NP_570002.1| Protostome-specific GEF, isoform A [Drosophila melanogaster]	XP_035826990.1 uncharacterized protein LOC101864471 [Aplysia californica]	.	0
PladumEVm001974	1.26339144232717	1.10227320024314	20.196885006032	6.98666125579336e-06	0.000488036065737814	sp|Q2KHI9|MCM9_MOUSE DNA helicase MCM9 OS=Mus musculus OX=10090 GN=Mcm9 PE=1 SV=2	NP_060166.2 DNA helicase MCM9 isoform 1 [Homo sapiens]	gi|17137132|ref|NP_477121.1| minichromosome maintenance 2 [Drosophila melanogaster]	XP_012941087.1 uncharacterized protein LOC101864319 [Aplysia californica]	XP_002733704.1 PREDICTED: zygotic DNA replication licensing factor mcm6 [Saccoglossus kowalevskii]	1
PladumEVm066532	-3.22508751670985	3.36487775108182	20.1756808315059	7.06453837316774e-06	0.00048973790916688	.	.	.	.	.	3
PladumEVm047472	-1.08162583974949	2.25447443240534	20.1518685429611	7.15303364799895e-06	0.000493912732465287	tr|E9Q4V2|E9Q4V2_MOUSE Histone-lysine N-methyltransferase OS=Mus musculus OX=10090 GN=Prdm9 PE=2 SV=1	XP_016878373.1 probable histone-lysine N-methyltransferase PRDM7 isoform X4 [Homo sapiens]	gi|21358403|ref|NP_647982.1| Blimp-1, isoform A [Drosophila melanogaster]	XP_035827333.1 histone-lysine N-methyltransferase PRDM9 [Aplysia californica]	XP_006813906.1 PREDICTED: PR domain zinc finger protein 12-like [Saccoglossus kowalevskii]	0
PladumEVm037423	-1.11004108081537	2.6754821204053	20.1436444713761	7.1838551786422e-06	0.000493946570768644	.	NP_001337932.1 transmembrane protein 272 isoform 1 [Homo sapiens]	.	XP_005112148.2 uncharacterized protein LOC101853426 [Aplysia californica]	XP_006824883.1 PREDICTED: uncharacterized protein LOC102800690 [Saccoglossus kowalevskii]	2
PladumEVm016367	-2.08071962665825	4.44859827000144	20.0698585994526	7.46641731502692e-06	0.000509510067518995	sp|P00688|AMYP_MOUSE Pancreatic alpha-amylase OS=Mus musculus OX=10090 GN=Amy2 PE=1 SV=2	NP_000690.1 pancreatic alpha-amylase precursor [Homo sapiens]	gi|18859631|ref|NP_536346.1| amylase proximal, isoform A [Drosophila melanogaster]	XP_012937452.2 alpha-amylase [Aplysia californica]	XP_002742209.2 PREDICTED: pancreatic alpha-amylase-like [Saccoglossus kowalevskii]	11
PladumEVm111890	1.40159215398829	1.44386037781223	20.0375369675767	7.59368150003775e-06	0.000516178283910154	.	.	.	.	.	0
PladumEVm031771	1.15769901862991	1.54628112493261	20.0319097359455	7.61605986965206e-06	0.000516694205409268	tr|B8JK51|B8JK51_MOUSE Centromere protein O (Fragment) OS=Mus musculus OX=10090 GN=Cenpo PE=1 SV=1	NP_001186732.1 centromere protein O isoform 2 [Homo sapiens]	.	.	.	1
PladumEVm039179	1.03408292124145	2.52069425510037	19.9697865821849	7.86755506683598e-06	0.000532721911783299	sp|P04184|KITH_MOUSE Thymidine kinase, cytosolic OS=Mus musculus OX=10090 GN=Tk1 PE=1 SV=3	NP_003249.3 thymidine kinase, cytosolic isoform 1 [Homo sapiens]	.	XP_005098054.1 thymidine kinase, cytosolic [Aplysia californica]	XP_002733254.1 PREDICTED: thymidine kinase, cytosolic-like [Saccoglossus kowalevskii]	1
PladumEVm029208	-1.05853056389897	5.02571343381675	19.9569229407661	7.92066437591664e-06	0.000535280643385206	sp|P45376|ALDR_MOUSE Aldo-keto reductase family 1 member B1 OS=Mus musculus OX=10090 GN=Akr1b1 PE=1 SV=3	NP_064695.3 aldo-keto reductase family 1 member B10 [Homo sapiens]	gi|442631724|ref|NP_001261717.1| CG6084, isoform D [Drosophila melanogaster]	XP_005097997.1 prostaglandin-E(2) 9-reductase [Aplysia californica]	XP_006823060.1 PREDICTED: aldose reductase-like [Saccoglossus kowalevskii]	2
PladumEVm135713	-1.07104743029286	2.45639695764398	19.9321764246514	8.02384808808222e-06	0.000540268792973242	.	.	.	.	.	0
PladumEVm022565	-1.18423825797996	5.0424245286037	19.9318063126213	8.02540151558753e-06	0.000540268792973242	.	.	.	.	.	3
PladumEVm068643	-1.18014103416513	2.74868817092172	19.9075907139294	8.12769765934774e-06	0.000546103131769136	sp|Q9D256|ISK12_MOUSE Serine protease inhibitor Kazal-type 12 OS=Mus musculus OX=10090 GN=Spink12 PE=2 SV=3	.	.	.	.	0
PladumEVm049580	1.28433407184424	2.96584125846537	19.8849607628705	8.2244784064595e-06	0.000550717449283276	sp|Q9CQ37|UBE2T_MOUSE Ubiquitin-conjugating enzyme E2 T OS=Mus musculus OX=10090 GN=Ube2t PE=1 SV=1	NP_054895.1 ubiquitin-conjugating enzyme E2 T isoform 1 [Homo sapiens]	gi|17530929|ref|NP_511150.1| bendless, isoform A [Drosophila melanogaster]	XP_005108062.1 ubiquitin-conjugating enzyme E2 T [Aplysia californica]	XP_002733330.1 PREDICTED: ubiquitin-conjugating enzyme E2 T-like [Saccoglossus kowalevskii]	1
PladumEVm035817	1.06353589279203	2.19718995600626	19.8612298645232	8.3272105840736e-06	0.000556299064238905	sp|Q8BGW8|VGLL2_MOUSE Transcription cofactor vestigial-like protein 2 OS=Mus musculus OX=10090 GN=Vgll2 PE=1 SV=1	NP_872586.1 transcription cofactor vestigial-like protein 2 isoform 1 [Homo sapiens]	gi|17648101|ref|NP_523723.1| vestigial [Drosophila melanogaster]	XP_012942503.1 transcription cofactor vestigial-like protein 2 [Aplysia californica]	XP_006811264.1 PREDICTED: transcription cofactor vestigial-like protein 2-like [Saccoglossus kowalevskii]	1
